page_id,title,in_degree,out_degree,total_degree,pagerank,community_id,community_size
33511110,Nanofoundry,0,2,2,0.00020212073618356807,1,148
52122213,Nanohole,1,1,2,0.0002613408884143023,28,50
21370273,Nanoindenter,0,0,0,0.00020212073618356807,31,1
60362836,Nanoinformatics,0,1,1,0.00020212073618356807,1,148
47654333,Nanolamination,0,0,0,0.00020212073618356807,32,1
10215914,NanoLanguage,3,3,6,0.00045629341367416836,0,155
6736363,Nanomanufacturing,2,2,4,0.0003272744812531208,1,148
14661057,Nanomechanics,4,3,7,0.0006666972800272801,13,45
21514,Nanomedicine,32,22,54,0.0052885689998898545,1,148
11172708,Nanometrology,2,4,6,0.0008089652803673901,15,79
18536695,Nanomorphic cell,0,1,1,0.00020212073618356807,1,148
67633513,Nanoneuroscience,0,0,0,0.00020212073618356807,33,1
44594133,Nanophotonic resonator,0,0,0,0.00020212073618356807,34,1
52772118,Nanopipette,0,0,0,0.00020212073618356807,35,1
625341,Nanopore,5,5,10,0.0005339036323008786,28,50
733009,Nanopore sequencing,3,1,4,0.0005968542591640973,28,50
3765946,Nanoprobe (device),1,0,1,0.0002082585536512802,1,148
11519910,NanoPutian,3,5,8,0.0009126225725699098,13,45
33599550,Nanoreactor,1,0,1,0.0005040638799489038,28,50
1006597,Nanorobotics,23,9,32,0.004169450069576121,1,148
1545858,Nanoruler,1,1,2,0.0013056814077431048,36,2
26968133,Nanonetwork,1,1,2,0.00024137916820443812,17,57
603278,Nanosensor,2,7,9,0.00032312630698507925,17,57
12368774,Nanosubmarine,1,0,1,0.00032113666378540866,1,148
905278,Nanotechnology education,2,5,7,0.0009723907651542167,0,155
63888621,Nanotechnology in cosmetics,2,2,4,0.00039837371399562384,6,85
38262855,Nanothermometry,0,0,0,0.00020212073618356807,37,1
41067335,Nanotopography,2,0,2,0.0005036316983106347,6,85
2536597,Nanotribology,2,8,10,0.0002575237460403758,7,102
55567666,Newlab,0,0,0,0.00020212073618356807,38,1
44524545,Optoelectrowetting,0,1,1,0.00020212073618356807,0,155
33980770,Organ-on-a-chip,3,3,6,0.0016890350582331889,2,33
1498080,Picotechnology,1,4,5,0.0002082585536512802,1,148
69092857,Plasmonic catalysis,0,4,4,0.00020212073618356807,17,57
30869356,Plasmonic metamaterial,3,2,5,0.0005243457483471722,15,79
44522280,Plasmonics,7,8,15,0.0010476497546792816,17,57
14669487,Productive nanosystems,1,2,3,0.0002904156178668322,1,148
1659679,Protein microarray,1,1,2,0.0003739796252795074,4,83
70704600,Protein nanoparticles,0,0,0,0.00020212073618356807,39,1
399116,Quantum solvent,0,0,0,0.00020212073618356807,40,1
55481097,RNA origami,2,3,5,0.000497876383388013,11,70
42951933,Robotic sperm,0,1,1,0.00020212073618356807,2,33
35033195,Roller electrospinning,0,0,0,0.00020212073618356807,41,1
42744699,Salvinia effect,1,4,5,0.0013037387263451718,21,17
46777482,SAMSON,0,0,0,0.00020212073618356807,42,1
60944280,Scanning helium microscopy,0,4,4,0.00020212073618356807,15,79
7886048,Scanning probe lithography,6,8,14,0.0017611178715349566,4,83
24117996,SEEC microscopy,0,4,4,0.00020212073618356807,15,79
3312554,Selective leaching,0,0,0,0.00020212073618356807,43,1
1753270,Self-assembled monolayer,8,5,13,0.0012183946772899522,15,79
351914,Self-assembly,12,7,19,0.002040201609365352,15,79
53391053,Shu Jie Lam,0,0,0,0.00020212073618356807,44,1
33987226,Silanization of silicon and mica,1,1,2,0.0003739796252795074,15,79
51167783,Silicon nanowire,3,4,7,0.0006638986760646166,22,83
55274673,Single colour reflectometry,0,1,1,0.00020212073618356807,17,57
32997323,Single-molecule electric motor,0,1,1,0.00020212073618356807,0,155
19079770,Societal impact of nanotechnology,2,3,5,0.00023677616627661315,1,148
56859193,Solvated metal atom dispersion,0,1,1,0.00020212073618356807,22,83
32747596,Structural coloration,1,1,2,0.0011096424592910087,22,83
1249227,Surface micromachining,7,4,11,0.000775097329982979,4,83
1991073,Surface plasmon resonance,9,8,17,0.0014323808570185224,17,57
31562046,Synthetic ion channels,1,3,4,0.00028207001595557333,7,102
3200021,Synthetic molecular motor,4,3,7,0.0019356878628090162,13,45
2547900,Synthetic setae,3,6,9,0.0013757431667988551,15,79
24812935,Technomimetics,1,1,2,0.0002904156178668322,7,102
62507181,TectoRNA,0,6,6,0.00020212073618356807,11,70
10635829,Teeny Ted from Turnip Town,2,2,4,0.0008788662307640702,9,13
35756148,Thermal conductance quantum,1,1,2,0.0004141215828150895,28,50
29284770,Thermal scanning probe lithography,1,11,12,0.00045365963465581935,4,83
22898551,Thermal transport in nanostructures,0,0,0,0.00020212073618356807,45,1
32855569,Thermochemical nanolithography,1,10,11,0.00023720573005103865,4,83
1033036,Thin film,20,25,45,0.0038823155767446584,22,83
13007524,Tomlinson model,0,0,0,0.00020212073618356807,46,1
23735926,Trojan wave packet,1,1,2,0.00034863325567128926,6,85
39154794,Tunable resistive pulse sensing,0,2,2,0.00020212073618356807,28,50
518104,Utility fog,7,4,11,0.0007349108024183448,1,148
56007469,Virus nanotechnology,0,0,0,0.00020212073618356807,47,1
30380229,Wet nanotechnology,2,2,4,0.0008131134546354315,2,33
72616588,Mayra Álvarez,0,1,1,0.00020212073618356807,48,2
2164351,Phaedon Avouris,3,0,3,0.0003228758033243227,1,148
68087771,Katalin Balázsi,0,0,0,0.00020212073618356807,49,1
67164923,Sara Bals,0,0,0,0.00020212073618356807,50,1
19577291,Walter De Brouwer,0,0,0,0.00020212073618356807,51,1
61717182,Marija Drndic,0,2,2,0.00020212073618356807,6,85
47153428,Nashwa Eassa,0,0,0,0.00020212073618356807,52,1
20219113,Thomas Ebbesen,1,3,4,0.0002880501807315378,0,155
72447224,Ana Flávia Nogueira,0,0,0,0.00020212073618356807,53,1
22327648,Ille Gebeshuber,0,0,0,0.00020212073618356807,54,1
44899778,Yury Gogotsi,1,1,2,0.0003162789963591144,0,155
64685180,Renata Gomes,0,1,1,0.00020212073618356807,0,155
69049663,Andrea Hodge,0,0,0,0.00020212073618356807,55,1
68780641,Liv Hornekær,0,0,0,0.00020212073618356807,56,1
33069429,Hyeon Taeghwan,0,1,1,0.00020212073618356807,0,155
15759971,Mamadsho Ilolov,0,0,0,0.00020212073618356807,57,1
55751988,Tessy María López Goerne,1,0,1,0.0003739796252795074,48,2
68928715,Bridget Mutuma,0,0,0,0.00020212073618356807,58,1
66732565,Chiara Neto,0,0,0,0.00020212073618356807,59,1
10720277,Tom Newman (scientist),3,2,5,0.0017726690538452177,1,148
61310609,Nguyen TK Thanh,0,2,2,0.00020212073618356807,17,57
64473976,Mark Petrokovets,0,0,0,0.00020212073618356807,60,1
2251815,Chris Phoenix (nanotechnologist),2,0,2,0.00029240526106650286,1,148
29267271,Leonard H. Rome,0,1,1,0.00020212073618356807,0,155
68447213,Adriana Cristina Serquis,0,0,0,0.00020212073618356807,61,1
54932727,Gagik Shmavonyan,0,0,0,0.00020212073618356807,62,1
50312945,Supeno Surija,0,1,1,0.00020212073618356807,0,155
3183280,Miguel José Yacamán,0,0,0,0.00020212073618356807,63,1
63215116,Linda Zou,0,0,0,0.00020212073618356807,64,1
7664801,3M,2,0,2,0.00048412019451797626,0,155
71884733,Acuitas Therapeutics,0,0,0,0.00020212073618356807,65,1
38402309,Alphabet Energy,0,1,1,0.00020212073618356807,28,50
29771132,Amroy Europe,0,2,2,0.00020212073618356807,0,155
5667842,ApNano,0,1,1,0.00020212073618356807,66,2
2875651,ASML,0,2,2,0.00020212073618356807,4,83
17737696,Aspex,0,0,0,0.00020212073618356807,67,1
5920338,Atomistix,3,4,7,0.0004829628629749998,0,155
10215849,Atomistix ToolKit,3,5,8,0.000500515586543392,0,155
4671396,Atomistix Virtual NanoLab,2,5,7,0.000389960154370333,0,155
44309225,Ayoxxa Biosystems,0,1,1,0.00020212073618356807,4,83
23748305,Bayer,2,0,2,0.0003739796252795074,0,155
8045367,BIOVIA,0,0,0,0.00020212073618356807,68,1
36974622,CytoViva,0,1,1,0.00020212073618356807,0,155
9246109,Eikos,0,1,1,0.00020212073618356807,69,35
3846227,EyePoint Pharmaceuticals,0,0,0,0.00020212073618356807,70,1
42492930,HZO,0,0,0,0.00020212073618356807,71,1
31790695,Izon Science,2,2,4,0.00037885091674706066,28,50
57094192,Kastus,0,0,0,0.00020212073618356807,72,1
47487717,Keystone Nano,0,0,0,0.00020212073618356807,73,1
52174112,Multibeam Corporation,2,2,4,0.0009463300132641114,4,83
34347641,NanoAndMore,0,4,4,0.00020212073618356807,0,155
31387219,Nanobiotix,1,1,2,0.00045140683534612626,74,3
26697376,Nanoco,1,2,3,0.00034863325567128926,6,85
2154537,NanoInk,0,2,2,0.00020212073618356807,0,155
30784853,NanoIntegris,1,2,3,0.00025492601115080976,0,155
23172649,NanoScale Corporation,0,1,1,0.00020212073618356807,0,155
34346840,Nanosensors (company),2,3,5,0.00034203197578457724,0,155
43014538,NanoSight,0,2,2,0.00020212073618356807,0,155
869886,Nanosys,5,4,9,0.0005180377193878266,0,155
50049257,Nanotronics Imaging,1,2,3,0.0005861824285034986,0,155
34335144,NanoWorld,2,3,5,0.00034203197578457724,0,155
44515952,OCSiAl,4,0,4,0.0020414250079983315,1,148
26974467,Optogan,0,0,0,0.00020212073618356807,75,1
860879,Oxford Instruments,1,0,1,0.0003739796252795074,8,2
26057471,P2i,1,1,2,0.0002428485732823641,6,85
48649435,Research Frontiers,0,1,1,0.00020212073618356807,0,155
14233462,RTI Surgical,0,0,0,0.00020212073618356807,76,1
68762405,Theranautilus,0,1,1,0.00020212073618356807,0,155
6207166,Veredus Laboratories,0,1,1,0.00020212073618356807,2,33
38428702,Xolve,0,0,0,0.00020212073618356807,77,1
29162730,Zyvex,8,3,11,0.003835178144629578,1,148
26338806,Zyvex Technologies,3,1,4,0.002195459770202004,1,148
26901564,DNA nanotechnology,26,15,41,0.00450718155832633,11,70
27216689,Coding theory approaches to nucleic acid design,1,4,5,0.0004553035861528745,11,70
253418,DNA computing,20,3,23,0.0028535062339159643,11,70
3293508,DNA machine,8,3,11,0.001669217659594953,11,70
4415615,DNA origami,12,7,19,0.0021979880017462716,11,70
47851444,DNA walker,2,4,6,0.0009310985736839453,11,70
42283768,Doctor in a cell,0,1,1,0.00020212073618356807,11,70
17982852,Nucleic acid design,5,6,11,0.0017856727185983326,11,70
29145096,NUPACK,1,0,1,0.00024120952977541002,11,70
38959571,Transcriptor,1,0,1,0.0010112305319062956,11,70
16065393,Green nanotechnology,4,2,6,0.0006544747356315181,6,85
45714927,Mercury nano-trap water filtration,0,0,0,0.00020212073618356807,78,1
43424809,Nanoremediation,1,4,5,0.0002236030973205605,6,85
55566398,Nanotechnology for water purification,0,8,8,0.00020212073618356807,6,85
19079647,Pollution from nanomaterials,0,0,0,0.00020212073618356807,79,1
18069384,Regulation of nanotechnology,2,3,5,0.0004966658172443925,1,148
21924889,Nanopunk,3,17,20,0.0006528139012170407,1,148
3165257,Nanotechnology in fiction,10,25,35,0.0025229759220649906,1,148
47614930,Amnesia (Code Lyoko),0,0,0,0.00020212073618356807,80,1
52192882,Ana (Overwatch),0,0,0,0.00020212073618356807,81,1
44254295,Avengers: Endgame,0,2,2,0.00020212073618356807,1,148
22829145,Baldr Sky,1,0,1,0.0004790791705147553,1,148
5502159,Battle Angel Alita: Last Order,0,1,1,0.00020212073618356807,82,3
48666402,Battle Angel Alita: Mars Chronicle,0,1,1,0.00020212073618356807,82,3
49660110,Big Hero 6: The Series,0,0,0,0.00020212073618356807,83,1
3117149,Biomega (manga),0,1,1,0.00020212073618356807,84,2
42786109,Blackhole (video game),0,1,1,0.00020212073618356807,1,148
723377,Blame!,1,0,1,0.0003739796252795074,84,2
44449,Blood Music (novel),4,0,4,0.0005784233275170807,1,148
1963048,Bloom (novel),1,1,2,0.0006295662100815188,0,155
4923157,By the Light of the Moon (novel),0,0,0,0.00020212073618356807,85,1
43645565,The Causal Angel,3,2,5,0.0015418776104588322,30,10
5436452,Cerebro's X-Men,0,0,0,0.00020212073618356807,86,1
44103659,The Chronicle of the Fallers,1,1,2,0.0005011719037590564,1,148
2682492,Commonwealth Saga,2,3,5,0.0010573401534014154,1,148
3837885,Crysis (video game),3,1,4,0.002447500446432934,87,7
14421816,Crysis 2,4,3,7,0.0022251397941101627,87,7
14421821,Crysis 3,3,3,6,0.0010001086226356733,87,7
58623,The Culture,0,0,0,0.00020212073618356807,88,1
36691288,Cyberpunk 2077,2,2,4,0.0004169443475534923,1,148
64382191,Cyberpunk: Edgerunners,0,1,1,0.00020212073618356807,1,148
1866458,Dark Sector,1,1,2,0.00045140683534612626,89,4
1543682,DC One Million,0,0,0,0.00020212073618356807,90,1
35896442,Destiny (video game),2,1,3,0.0021599559801400827,89,4
49400008,Destiny 2,1,1,2,0.0020251803869827108,89,4
52224,The Diamond Age,6,6,12,0.0014489283142049714,1,148
1014591,Eden (Lem novel),2,0,2,0.0006232264838599906,1,148
1449930,Eden: It's an Endless World!,0,0,0,0.00020212073618356807,91,1
4589813,Eon (novel),2,2,4,0.0013056814077431048,92,3
5459336,Eternity (novel),2,2,4,0.0013056814077431048,92,3
20835611,Extremis,1,2,3,0.00108520942053526,1,148
50978516,Faking Miracles,0,0,0,0.00020212073618356807,93,1
2080,A Fire Upon the Deep,1,0,1,0.0002390168406666088,30,10
5385860,Forge of Heaven,1,1,2,0.0013056814077431048,94,2
35259878,The Fractal Prince,3,2,5,0.0015418776104588322,30,10
32910742,G.I. Joe: Retaliation,0,0,0,0.00020212073618356807,95,1
13734892,G.I. Joe: The Rise of Cobra,0,0,0,0.00020212073618356807,96,1
72081917,Goddess of Victory: Nikke,0,0,0,0.00020212073618356807,97,1
45032290,Grey Goo,0,0,0,0.00020212073618356807,98,1
6106920,Hammerfall (novel),1,1,2,0.0013056814077431048,94,2
922920,Hostile Waters: Antaeus Rising,0,1,1,0.00020212073618356807,0,155
228995,Hyperion Cantos,2,0,2,0.00042035957903436985,0,155
755109,Ilium (novel),1,2,3,0.00029495560319668375,0,155
12837452,Ilium/Olympos,1,3,4,0.0003275247120212542,0,155
31440066,Implied Spaces,0,0,0,0.00020212073618356807,99,1
1752305,Infinite Crisis,0,0,0,0.00020212073618356807,100,1
220116,The Invincible,5,2,7,0.0007882436049284254,1,148
65615059,Iron Man's armor (Marvel Cinematic Universe),4,1,5,0.0013429167804274286,1,148
732107,James Bond 007: Everything or Nothing,0,0,0,0.00020212073618356807,101,1
68738451,James Bond 007: Everything or Nothing (Game Boy Advance video game),0,0,0,0.00020212073618356807,102,1
17014283,Kiki the nano bot,0,1,1,0.00020212073618356807,1,148
19406821,The Killing Star,0,0,0,0.00020212073618356807,103,1
9839076,Limit of Vision,0,0,0,0.00020212073618356807,104,1
50689963,Mercy (Overwatch),0,0,0,0.00020212073618356807,105,1
23048153,Metal Gear Rising: Revengeance,0,2,2,0.00020212073618356807,87,7
1575603,Metal Gear Solid 4: Guns of the Patriots,0,2,2,0.00020212073618356807,87,7
19114338,Microcosm (video game),0,0,0,0.00020212073618356807,106,1
43573181,Mirror's Edge Catalyst,0,0,0,0.00020212073618356807,107,1
52702026,Nanorobotic terminators,0,0,0,0.00020212073618356807,108,1
56300,Nanotech (anthology),0,1,1,0.00020212073618356807,1,148
37984303,The Nexus Trilogy,1,2,3,0.0005861824285034986,1,148
593924,Observation on the Spot,0,0,0,0.00020212073618356807,109,1
414658,Orion's Arm,1,7,8,0.0003037383736291233,30,10
59722664,Osmosis (TV series),0,0,0,0.00020212073618356807,110,1
40201915,Outlast,0,1,1,0.00020212073618356807,1,148
19230387,Permanence (novel),0,0,0,0.00020212073618356807,111,1
33351584,Postsingular,0,2,2,0.00020212073618356807,1,148
367519,Prey (novel),4,4,8,0.000749519073925282,1,148
30020699,The Quantum Thief,3,2,5,0.0015418776104588322,30,10
751104,Queen of Angels (novel),0,1,1,0.00020212073618356807,0,155
26008898,Ra.One,0,0,0,0.00020212073618356807,112,1
13302082,Revelation Space series,0,1,1,0.00020212073618356807,1,148
35761027,Revolution (TV series),1,1,2,0.00028796920697979713,1,148
8684736,Rex Ronan: Experimental Surgeon,0,1,1,0.00020212073618356807,1,148
376870,Perry Rhodan,0,0,0,0.00020212073618356807,113,1
547539,Rifts (role-playing game),0,0,0,0.00020212073618356807,114,1
47956963,John Ringo bibliography,0,0,0,0.00020212073618356807,115,1
9454227,River of Gods,0,0,0,0.00020212073618356807,116,1
52438070,Scooby Apocalypse,1,1,2,0.00023478652307694248,1,148
46185063,Shadowrun,0,0,0,0.00020212073618356807,117,1
35252530,Silo (series),0,0,0,0.00020212073618356807,118,1
244338,T-1000,5,3,8,0.0009915507153852871,1,148
47176071,T-3000,4,8,12,0.0011115689610307156,1,148
246363,Terminator (franchise),6,3,9,0.001125454648106821,1,148
34344124,Terminator 2: Judgment Day,0,4,4,0.00020212073618356807,1,148
44609083,Terminator Genisys,5,4,9,0.0010495194487497965,1,148
380013,The Time Ships,0,0,0,0.00020212073618356807,119,1
38736007,Torment: Tides of Numenera,0,0,0,0.00020212073618356807,120,1
627206,Transhuman Space,1,2,3,0.0002390168406666088,30,10
6324034,Uglies,0,0,0,0.00020212073618356807,121,1
598460,Vampire Hunter D,0,0,0,0.00020212073618356807,122,1
37649990,Vast (novel),0,0,0,0.00020212073618356807,123,1
3610212,Void Trilogy,1,1,2,0.0005011719037590564,1,148
38333096,Warframe,1,2,3,0.0005861824285034986,89,4
301618,The Way (novel series),2,2,4,0.0013056814077431048,92,3
7851378,The Wellstone,1,2,3,0.0006295662100815188,0,155
34168,Xenogears,0,0,0,0.00020212073618356807,124,1
22679256,AlloSphere,1,1,2,0.000947723595493153,0,155
2869732,American National Standards Institute Nanotechnology Panel,0,0,0,0.00020212073618356807,125,1
2225423,AMOLF,1,0,1,0.0003739796252795074,126,2
47929654,British Society for Nanomedicine,1,1,2,0.0004065987985163535,1,148
18618196,California NanoSystems Institute,7,2,9,0.0017541598769667374,0,155
51484732,Catalan Institute of Nanoscience and Nanotechnology,0,1,1,0.00020212073618356807,0,155
23823849,Catalan Institute of Nanotechnology,1,1,2,0.0003739796252795074,0,155
29388754,CEA-Leti: Laboratoire d'électronique des technologies de l'information,0,3,3,0.00020212073618356807,0,155
4120631,CeNTech,1,0,1,0.0003739796252795074,127,2
59717330,Center for Chemistry at the Space-Time Limit,2,3,5,0.00443223858774814,17,57
39552728,Center for High-rate Nanomanufacturing,1,1,2,0.00034128896702982837,1,148
4544290,Center for NanoScience,1,1,2,0.001292639668886952,15,79
31746484,Center for Nanotechnology in Society,0,2,2,0.00020212073618356807,0,155
21483862,Center for Probing the Nanoscale,0,0,0,0.00020212073618356807,128,1
37236301,Center of Excellence in Nanotechnology for Energy,0,0,0,0.00020212073618356807,129,1
38904907,Centre for Advanced 2D Materials,1,2,3,0.0010816952435520543,15,79
33664739,Centre for Nanoscience and Quantum Information,0,4,4,0.00020212073618356807,0,155
63334526,Cluster of Excellence Frankfurt Macromolecular Complexes,0,1,1,0.00020212073618356807,11,70
11751,Foresight Institute,8,6,14,0.0016480610007909124,1,148
42525300,Indian Association for the Cultivation of Science,0,1,1,0.00020212073618356807,15,79
18844184,Institut d'électronique de microélectronique et de nanotechnologie,1,0,1,0.00036753586417006526,0,155
28955459,Institut des nanotechnologies de Lyon,0,0,0,0.00020212073618356807,130,1
39827483,Institute of Nano Science and Technology,1,3,4,0.0003739796252795074,1,148
19355977,International Center for Materials Nanoarchitectonics,3,3,6,0.0006357142064615689,9,13
28384440,International Center for Technology Assessment,3,2,5,0.0006879020073082582,1,148
23850329,International conference on Physics of Light–Matter Coupling in Nanostructures,0,1,1,0.00020212073618356807,17,57
13779708,International Council on Nanotechnology,0,1,1,0.00020212073618356807,0,155
15672113,International Iberian Nanotechnology Laboratory,1,3,4,0.0005782789791325029,1,148
44158633,International Institute for Nanotechnology,1,0,1,0.0003874006452337632,0,155
34597671,"International Society for Nanoscale Science, Computation, and Engineering",3,17,20,0.0005541100955045253,11,70
19970839,Istituto Italiano di Tecnologia,1,0,1,0.0003739796252795074,131,2
2458009,Kavli Institute of Nanoscience,1,0,1,0.0002462660931921338,11,70
19553124,Laboratory of Nano and Quantum Engineering,0,0,0,0.00020212073618356807,132,1
7075936,London Centre for Nanotechnology,2,0,2,0.00034533647709685087,17,57
1178368,MacDiarmid Institute for Advanced Materials and Nanotechnology,2,2,4,0.0019242198819535616,133,3
9512445,Manufacturing Engineering Centre,0,0,0,0.00020212073618356807,134,1
40007724,Mike & Ophelia Lazaridis Quantum-Nano Centre,1,3,4,0.0006783137601791545,0,155
